sid,hexres,hexid,hexpct
49,2,81aabffffffffff,0.06810653843637368
49,2,81aafffffffffff,0.3444103251817969
49,2,81ab3ffffffffff,0.5706601347779025
49,2,81ab7ffffffffff,0.15731911951140182
49,2,81abbffffffffff,0.40850333140228456
49,2,81ac3ffffffffff,0.890673583946754
49,2,81ac7ffffffffff,0.5023427042212516
49,2,81acfffffffffff,0.6216247798989815
49,2,81ad3ffffffffff,0.7173804921395068
49,2,81ad7ffffffffff,0.5324642963481082
49,2,81ae3ffffffffff,0.5075495599030367
49,2,81ae7ffffffffff,0.7278772261251995
49,2,81aebffffffffff,0.6329755656941151
49,2,81aefffffffffff,1
49,2,81af3ffffffffff,0.8591086884147737
49,2,81af7ffffffffff,0.45588980945332097
49,2,81afbffffffffff,0.8284185303509743
49,2,81b03ffffffffff,0.2277518542737526
49,2,81b07ffffffffff,0.16777077211347163
49,2,81b0bffffffffff,0.05848694032552518
49,2,81b0fffffffffff,0.016868257329688073
49,2,81b13ffffffffff,0.6032877333549819
49,2,81b17ffffffffff,0.034061548785637046
49,2,81b1bffffffffff,0.08737710293758902
49,2,81b23ffffffffff,1
49,2,81b2bffffffffff,0.6702099682805819
49,2,81b33ffffffffff,0.5907530739387176
49,2,81b3bffffffffff,0.7114894597545097
49,2,81b43ffffffffff,0.021604992062193257
49,2,81b47ffffffffff,0.0575975152694824
49,2,81b4bffffffffff,0.1479123930356789
49,2,81b4fffffffffff,1
49,2,81b53ffffffffff,0.1663683000892861
49,2,81b57ffffffffff,0.11399758663922598
49,2,81b5bffffffffff,0.04160909679992693
49,2,81b63ffffffffff,0.2012667727297847
49,2,81b67ffffffffff,0.01587849969794438
49,2,81b6bffffffffff,0.27293749485751734
49,2,81b6fffffffffff,0.11016193724672638
49,2,81b73ffffffffff,0.570422772154725
49,2,81b77ffffffffff,0.04357301728011639
49,2,81b7bffffffffff,0.37059353420506264
49,2,81b93ffffffffff,0.2901235910461386
49,2,81b97ffffffffff,0.16474861757446121
49,2,81ba3ffffffffff,0.9335225584369399
49,2,81ba7ffffffffff,0.983327817040057
49,2,81babffffffffff,0.23837068076698512
49,2,81bafffffffffff,0.9836656633189852
49,2,81bb3ffffffffff,0.9000018012530977
49,2,81bb7ffffffffff,0.999947922950881
49,2,81bbbffffffffff,0.8044128148409243
49,2,81bc3ffffffffff,0.9835494729294537
49,2,81bc7ffffffffff,1
49,2,81bcbffffffffff,0.5923004783881464
49,2,81bd3ffffffffff,0.8965085345425611
49,2,81bd7ffffffffff,0.9573642670290733
49,2,81bdbffffffffff,0.6985767251096595
49,2,81be3ffffffffff,0.9009968408377598
49,2,81bebffffffffff,0.9789699477007656
49,2,81bf3ffffffffff,0.5763969116671697
49,2,81bf7ffffffffff,0.41324508066236637
49,2,81bfbffffffffff,0.9868680408518884
49,2,81c03ffffffffff,0.29079239414436453
49,2,81c07ffffffffff,0.4935840025714692
49,2,81c0bffffffffff,0.03978232810861528
49,2,81c0fffffffffff,0.05155811747166528
49,2,81c13ffffffffff,0.031875789781582765
49,2,81c17ffffffffff,0.16561855845068418
49,2,81c1bffffffffff,0.11417086994220375
49,2,81c23ffffffffff,0.9937847155670266
49,2,81c2bffffffffff,0.44561234235807634
49,2,81c33ffffffffff,0.997726941127269
49,2,81c3bffffffffff,0.4589700264957187
49,2,81c43ffffffffff,0.03324131171309036
49,2,81c4bffffffffff,0.026265911327506938
49,2,81c4fffffffffff,0.1556017853387237
49,2,81c53ffffffffff,0.835342668360968
49,2,81c57ffffffffff,0.22218819345001245
49,2,81c5bffffffffff,0.48928922250262696
49,2,81c63ffffffffff,0.23109181863056166
49,2,81c67ffffffffff,0.1534327182008393
49,2,81c6bffffffffff,0.30476008761402357
49,2,81c6fffffffffff,0.8721022371718186
49,2,81c73ffffffffff,0.17706527121250698
49,2,81c77ffffffffff,0.1716369079806397
49,2,81c83ffffffffff,0.31695618721975527
49,2,81c87ffffffffff,0.002724039232794349
49,2,81c8bffffffffff,0.9732636751102245
49,2,81c8fffffffffff,0.4091273618206207
49,2,81c93ffffffffff,0.04753324055609746
49,2,81c9bffffffffff,0.7171065180876247
49,2,81ca3ffffffffff,0.32186011030853073
49,2,81ca7ffffffffff,0.014010363698417563
49,2,81cabffffffffff,0.5345521850844813
49,2,81cafffffffffff,0.2619601831806626
49,2,81cb3ffffffffff,0.9652402431816014
49,2,81cb7ffffffffff,0.31699599060176875
49,2,81cbbffffffffff,0.9031182458164784
49,2,81cc3ffffffffff,0.04639091560491108
49,2,81cc7ffffffffff,0.1539035682027092
49,2,81ccbffffffffff,0.38842948069867905
49,2,81ccfffffffffff,0.324932170113358
49,2,81cd7ffffffffff,0.038404340051363506
49,2,81cdbffffffffff,0.013840741265546007
49,2,81ce3ffffffffff,0.906311530365686
49,2,81ce7ffffffffff,0.8390019389220909
49,2,81cefffffffffff,0.27908951643787294
49,2,81cf3ffffffffff,0.02881179811792365
49,2,81cf7ffffffffff,0.10494350487172736
49,2,81d03ffffffffff,0.23559711189869254
49,2,81d07ffffffffff,0.30820609572818236
49,2,81d0bffffffffff,0.17379428175572995
49,2,81d0fffffffffff,0.42890088880414495
49,2,81d13ffffffffff,0.25199435853156693
49,2,81d17ffffffffff,0.736710394977557
49,2,81d1bffffffffff,0.1639475849625034
49,2,81d27ffffffffff,0.31516004381174734
49,2,81d2bffffffffff,0.20626316826578073
49,2,81d2fffffffffff,0.11263000188473507
49,2,81d33ffffffffff,0.002860847807353541
49,2,81d43ffffffffff,0.06183143737233489
49,2,81d47ffffffffff,0.35378914995842864
49,2,81d4bffffffffff,0.3253972003128296
49,2,81d4fffffffffff,0.564761130845803
49,2,81d53ffffffffff,0.012713218373503253
49,2,81d57ffffffffff,0.10212951323542697
49,2,81d5bffffffffff,0.4435945381381427
49,2,81d63ffffffffff,0.9473300606902013
49,2,81d6bffffffffff,0.9998811351285607
49,2,81d6fffffffffff,0.7702263969837108
49,2,81d73ffffffffff,0.21462691913111553
49,2,81d77ffffffffff,0.9079130956303905
49,2,81d7bffffffffff,0.9266432442671286
49,2,81d8bffffffffff,0.03831291411101275
49,2,81d93ffffffffff,0.005729957547733855
49,2,81d9bffffffffff,0.4059184990558244
49,2,81da3ffffffffff,0.8375564243671318
49,2,81da7ffffffffff,0.03903914907998896
49,2,81dafffffffffff,0.09339754036877233
49,2,81db3ffffffffff,0.16318333355559184
49,2,81db7ffffffffff,0.4385706520804945
49,2,81dbbffffffffff,0.7147505261055206
49,2,81dc3ffffffffff,0.01072479009972756
49,2,81dc7ffffffffff,0.09203091751319441
49,2,81dcbffffffffff,0.00331481472498433
49,2,81dd3ffffffffff,0.009684258625760377
49,2,81dd7ffffffffff,0.2233078854888734
49,2,81ddbffffffffff,0.017578925185448034
49,2,81de3ffffffffff,0.40669446566697
