sid,hexres,hexid,hexpct
49,3,8318d4fffffffff,0.42820710563445674
49,3,8318d5fffffffff,1
49,3,8318d6fffffffff,0.285598091705833
49,3,8318d8fffffffff,1
49,3,8318d9fffffffff,1
49,3,8318dafffffffff,1
49,3,8318dbfffffffff,1
49,3,8318dcfffffffff,1
49,3,8318ddfffffffff,1
49,3,8318defffffffff,1
49,3,8318e0fffffffff,1
49,3,8318e1fffffffff,1
49,3,8318e2fffffffff,1
49,3,8318e3fffffffff,1
49,3,8318e4fffffffff,1
49,3,8318e5fffffffff,1
49,3,8318e6fffffffff,1
49,3,8318eefffffffff,1
49,3,8318f0fffffffff,0.8575694627438286
49,3,8318f1fffffffff,0.8579797351194589
49,3,8318f2fffffffff,0.5714978270218355
49,3,8318f3fffffffff,1
49,3,8318f4fffffffff,0.28438122308861424
49,3,8318f5fffffffff,1
49,3,8318f6fffffffff,0.2857098561228685
49,3,831910fffffffff,0.2133363385208664
49,3,831912fffffffff,1
49,3,831913fffffffff,0.978036709883557
49,3,831914fffffffff,0.6363187121880178
49,3,831916fffffffff,0.1768126403267997
49,3,831981fffffffff,0.4271505826130712
49,3,831983fffffffff,0.28771888230796233
49,3,831985fffffffff,0.7149113137395444
49,3,831986fffffffff,0.14188909043393583
49,3,831988fffffffff,1
49,3,831989fffffffff,1
49,3,83198afffffffff,1
49,3,83198bfffffffff,1
49,3,83198cfffffffff,0.14400456038965548
49,3,83198dfffffffff,1
49,3,83198efffffffff,0.8582498720967378
49,3,831992fffffffff,0.1418388399908671
49,3,831996fffffffff,0.14285101043544177
49,3,831998fffffffff,1
49,3,831999fffffffff,0.8579674005497706
49,3,83199afffffffff,0.715078953236091
49,3,83199bfffffffff,1
49,3,83199cfffffffff,0.4303834184860935
49,3,83199dfffffffff,1
49,3,83199efffffffff,0.8570348905354362
49,3,8319a0fffffffff,0.1644337399427971
49,3,8319a1fffffffff,0.8580568128109985
49,3,8319a2fffffffff,0.3913894903519718
49,3,8319a3fffffffff,0.2863512657528184
49,3,8319a5fffffffff,0.6515117988153238
49,3,8319a8fffffffff,0.14369160677651033
49,3,8319a9fffffffff,0.9980310387481606
49,3,8319aafffffffff,0.42686009416920706
49,3,8319abfffffffff,0.8579486542483307
49,3,8319acfffffffff,0.14199022757427138
49,3,8319adfffffffff,0.5079792655973
49,3,8319aefffffffff,0.8574820653574932
49,3,8319b4fffffffff,1
49,3,8319b5fffffffff,0.10731823496637581
49,3,8319b6fffffffff,0.1624638144458342
49,3,831a00fffffffff,1
49,3,831a01fffffffff,0.42967267101420337
49,3,831a02fffffffff,1
49,3,831a03fffffffff,1
49,3,831a04fffffffff,0.2857774518551725
49,3,831a06fffffffff,1
49,3,831a08fffffffff,0.7128051306797542
49,3,831a09fffffffff,0.42954259031751274
49,3,831a0afffffffff,1
49,3,831a0bfffffffff,1
49,3,831a0cfffffffff,0.42808582278006835
49,3,831a0efffffffff,1
49,3,831a10fffffffff,1
49,3,831a11fffffffff,0.2374530568724827
49,3,831a13fffffffff,1
49,3,831a15fffffffff,0.8361891388177177
49,3,831a18fffffffff,1
49,3,831a19fffffffff,1
49,3,831a1afffffffff,1
49,3,831a1bfffffffff,1
49,3,831a1cfffffffff,1
49,3,831a1dfffffffff,1
49,3,831a1efffffffff,0.8489018807604772
49,3,831a21fffffffff,0.5693501586185669
49,3,831a22fffffffff,0.1434456681556213
49,3,831a28fffffffff,0.284017522399926
49,3,831a29fffffffff,0.5694242958513933
49,3,831a2afffffffff,0.4300992022331251
49,3,831a2bfffffffff,0.42755178788963305
49,3,831a2cfffffffff,1
49,3,831a2dfffffffff,0.5707393108036729
49,3,831a2efffffffff,0.2854333026635822
49,3,831a31fffffffff,0.8576800924258142
49,3,831a32fffffffff,1
49,3,831a33fffffffff,1
49,3,831a35fffffffff,0.2842703527986122
49,3,831a36fffffffff,0.4414376107184916
49,3,831a40fffffffff,0.286999364552747
49,3,831a41fffffffff,0.2860062609817455
49,3,831a42fffffffff,1
49,3,831a43fffffffff,1
49,3,831a46fffffffff,0.4296117274903417
49,3,831a48fffffffff,0.42733815247196444
49,3,831a49fffffffff,0.42967631944473356
49,3,831a4afffffffff,0.8569071594827219
49,3,831a4bfffffffff,0.21256978923384387
49,3,831a4cfffffffff,0.8578027625268252
49,3,831a4dfffffffff,0.427589659452641
49,3,831a4efffffffff,1
49,3,831a50fffffffff,1
49,3,831a51fffffffff,0.7139084074230047
49,3,831a52fffffffff,1
49,3,831a53fffffffff,1
49,3,831a54fffffffff,0.8576259259444698
49,3,831a55fffffffff,0.8563047913375849
49,3,831a56fffffffff,1
49,3,831a58fffffffff,1
49,3,831a59fffffffff,1
49,3,831a5afffffffff,1
49,3,831a5bfffffffff,1
49,3,831a5cfffffffff,1
49,3,831a5dfffffffff,1
49,3,831a5efffffffff,1
49,3,831a6bfffffffff,0.4290241041855013
49,3,831a6dfffffffff,0.572123997540042
49,3,831a70fffffffff,0.14343933777351825
49,3,831a73fffffffff,1
49,3,831a88fffffffff,1
49,3,831a89fffffffff,1
49,3,831a8afffffffff,1
49,3,831a8bfffffffff,1
49,3,831a8cfffffffff,0.9578505432609793
49,3,831a8dfffffffff,1
49,3,831a8efffffffff,0.9987486169408256
49,3,831a91fffffffff,1
49,3,831a98fffffffff,1
49,3,831a99fffffffff,1
49,3,831a9afffffffff,1
49,3,831a9bfffffffff,1
49,3,831a9cfffffffff,1
49,3,831a9dfffffffff,1
49,3,831a9efffffffff,1
49,3,831aa9fffffffff,1
49,3,831aabfffffffff,1
49,3,831aadfffffffff,1
49,3,831ac2fffffffff,0.2841368491292632
49,3,831ac4fffffffff,0.7134064007702988
49,3,831ac5fffffffff,0.2861082168869605
49,3,831ac6fffffffff,1
49,3,831ad0fffffffff,1
49,3,831ad1fffffffff,1
49,3,831ad2fffffffff,1
49,3,831ad3fffffffff,1
49,3,831ad4fffffffff,1
49,3,831ad5fffffffff,1
49,3,831ad6fffffffff,1
49,3,831ad8fffffffff,0.14209763597768624
49,3,831ad9fffffffff,0.2850163117359785
49,3,831adafffffffff,0.569901551898519
49,3,831adefffffffff,1
49,3,831ae0fffffffff,1
49,3,831ae1fffffffff,1
49,3,831ae2fffffffff,1
49,3,831ae3fffffffff,1
49,3,831ae4fffffffff,1
49,3,831ae5fffffffff,1
49,3,831ae6fffffffff,1
49,3,831ae8fffffffff,1
49,3,831ae9fffffffff,1
49,3,831aeafffffffff,0.5710180127186438
49,3,831aebfffffffff,0.714622915098569
49,3,831aecfffffffff,1
49,3,831aedfffffffff,1
49,3,831aeefffffffff,1
49,3,831af0fffffffff,1
49,3,831af1fffffffff,1
49,3,831af2fffffffff,1
49,3,831af3fffffffff,1
49,3,831af4fffffffff,1
49,3,831af5fffffffff,1
49,3,831af6fffffffff,1
49,3,831b02fffffffff,0.10404560455275606
49,3,831b03fffffffff,0.03329456374964893
49,3,831b0cfffffffff,0.491730488340547
49,3,831b12fffffffff,1
49,3,831b13fffffffff,0.10151076855664988
49,3,831b14fffffffff,0.0805560292524348
49,3,831b15fffffffff,0.07637036957892165
49,3,831b16fffffffff,0.24858536697350245
49,3,831b29fffffffff,1
49,3,831b2bfffffffff,1
49,3,831b49fffffffff,0.14370896006850994
49,3,831b52fffffffff,0.14250897296295983
49,3,831b58fffffffff,0.142608256223447
49,3,831b5afffffffff,0.1421668750691895
49,3,831b60fffffffff,0.5722316351205586
49,3,831b64fffffffff,0.1428298666226833
49,3,831b65fffffffff,0.5708302721524217
49,3,831b66fffffffff,0.1418850334850845
49,3,831b76fffffffff,0.04230074347816548
49,3,831ba9fffffffff,0.2795764739139777
49,3,831badfffffffff,0.14004719839604557
49,3,831c00fffffffff,1
49,3,831c02fffffffff,1
49,3,831c03fffffffff,1
49,3,831c04fffffffff,1
49,3,831c05fffffffff,1
49,3,831c06fffffffff,1
49,3,831c10fffffffff,0.2833527977731319
49,3,831c11fffffffff,0.8564053439053778
49,3,831c12fffffffff,0.4270356928839179
49,3,831c13fffffffff,0.43006575926783075
49,3,831c14fffffffff,1
49,3,831c15fffffffff,1
49,3,831c16fffffffff,1
49,3,831c18fffffffff,0.28335279777311895
49,3,831c19fffffffff,0.2833964976034815
49,3,831c1cfffffffff,1
49,3,831c1dfffffffff,1
49,3,831c20fffffffff,1
49,3,831c21fffffffff,1
49,3,831c22fffffffff,1
49,3,831c23fffffffff,1
49,3,831c25fffffffff,0.569812115846532
49,3,831c26fffffffff,1
49,3,831c28fffffffff,1
49,3,831c29fffffffff,1
49,3,831c2afffffffff,1
49,3,831c2bfffffffff,0.856423173149954
49,3,831c2cfffffffff,1
49,3,831c2dfffffffff,1
49,3,831c2efffffffff,1
49,3,831c30fffffffff,1
49,3,831c31fffffffff,1
49,3,831c32fffffffff,1
49,3,831c33fffffffff,1
49,3,831c34fffffffff,1
49,3,831c35fffffffff,1
49,3,831c36fffffffff,1
49,3,831ca4fffffffff,0.8563383189454459
49,3,831ca5fffffffff,0.7142664141860223
49,3,831ca6fffffffff,0.2856514072527637
49,3,831cadfffffffff,0.14268261368015106
49,3,831cc0fffffffff,1
49,3,831cc1fffffffff,0.2859873787174877
49,3,831cc2fffffffff,1
49,3,831cc3fffffffff,0.2836097284056952
49,3,831cc4fffffffff,0.5744732608853773
49,3,831cc5fffffffff,0.2880587795697332
49,3,831cc6fffffffff,1
49,3,831ccafffffffff,0.42567304790923377
49,3,831ccbfffffffff,0.7149652603168788
49,3,831ccefffffffff,0.14433555393196226
49,3,831cd1fffffffff,0.1435444721035211
49,3,831cd8fffffffff,0.5712269385197163
49,3,831cd9fffffffff,0.5717263737844447
49,3,831cdafffffffff,0.8585569769249137
49,3,831cdbfffffffff,1
49,3,831cdcfffffffff,1
49,3,831cddfffffffff,0.8585935337974715
49,3,831ce0fffffffff,0.5712643231444388
49,3,831ce1fffffffff,1
49,3,831ce4fffffffff,0.1435854849030178
49,3,831ce5fffffffff,0.5714134818276405
49,3,831cecfffffffff,0.8564569325269301
49,3,831cedfffffffff,0.2842236391844665
49,3,831cf1fffffffff,0.42696121125833664
49,3,831d02fffffffff,1
49,3,831d03fffffffff,0.21728711384442825
49,3,831d08fffffffff,0.3595074652863706
49,3,831d09fffffffff,0.28344820113479774
49,3,831d0efffffffff,0.12277658023892389
49,3,831d10fffffffff,1
49,3,831d11fffffffff,1
49,3,831d12fffffffff,0.8563402629626806
49,3,831d13fffffffff,1
49,3,831d14fffffffff,0.9811270238747711
49,3,831d15fffffffff,0.9386094749359154
49,3,831d16fffffffff,1
49,3,831d18fffffffff,0.8568020072132277
49,3,831d1afffffffff,1
49,3,831d1bfffffffff,0.8564145150969946
49,3,831d1cfffffffff,0.7144395885143046
49,3,831d1efffffffff,1
49,3,831d40fffffffff,0.6740097385712754
49,3,831d41fffffffff,0.4272260310734161
49,3,831d43fffffffff,0.1443706972461905
49,3,831d45fffffffff,1
49,3,831d46fffffffff,0.4828335332780057
49,3,831d4cfffffffff,1
49,3,831d4dfffffffff,0.5728516382212757
49,3,831d4efffffffff,0.4300049363837167
49,3,831d51fffffffff,0.5700240899549253
49,3,831d52fffffffff,0.8557472867904529
49,3,831d53fffffffff,1
49,3,831d54fffffffff,0.15533403288346223
49,3,831d55fffffffff,0.16598919357564557
49,3,831d56fffffffff,0.14131278683070375
49,3,831d58fffffffff,1
49,3,831d59fffffffff,0.28493099804236255
49,3,831d5afffffffff,1
49,3,831d5bfffffffff,0.5699770017479948
49,3,831d5cfffffffff,0.5683758016382388
49,3,831d5efffffffff,1
49,3,831d68fffffffff,1
49,3,831d69fffffffff,0.7141438341277605
49,3,831d6afffffffff,0.858600312216928
49,3,831d6bfffffffff,0.28558999118957545
49,3,831d6dfffffffff,1
49,3,831d6efffffffff,1
49,3,831d80fffffffff,0.9850895150063188
49,3,831d81fffffffff,1
49,3,831d82fffffffff,1
49,3,831d83fffffffff,1
49,3,831d85fffffffff,1
49,3,831d88fffffffff,1
49,3,831d89fffffffff,1
49,3,831d8afffffffff,1
49,3,831d8bfffffffff,1
49,3,831d8cfffffffff,1
49,3,831d8dfffffffff,1
49,3,831d8efffffffff,1
49,3,831d91fffffffff,1
49,3,831d93fffffffff,0.20266037813676777
49,3,831d98fffffffff,1
49,3,831d99fffffffff,1
49,3,831d9afffffffff,0.14138187090347692
49,3,831d9bfffffffff,0.2834122824852758
49,3,831d9cfffffffff,1
49,3,831d9dfffffffff,1
49,3,831d9efffffffff,0.28361808801458466
49,3,831da1fffffffff,1
49,3,831da3fffffffff,1
49,3,831da5fffffffff,1
49,3,831da8fffffffff,1
49,3,831da9fffffffff,1
49,3,831daafffffffff,1
49,3,831dabfffffffff,1
49,3,831dacfffffffff,1
49,3,831dadfffffffff,1
49,3,831daefffffffff,1
49,3,832200fffffffff,0.14397318071048906
49,3,832201fffffffff,0.5725797867164485
49,3,832205fffffffff,0.14392953511240414
49,3,832206fffffffff,0.8559934469409186
49,3,83220bfffffffff,0.1296869516935638
49,3,83220cfffffffff,0.2858477664446398
49,3,832215fffffffff,0.14343068258617395
49,3,83221bfffffffff,0.23188804526564877
49,3,832221fffffffff,0.287323661645421
49,3,832222fffffffff,0.14220488623668262
49,3,832225fffffffff,0.7156534795265906
49,3,832226fffffffff,0.2842404152242993
49,3,832229fffffffff,0.5724528733675873
49,3,83222afffffffff,0.42963694511966066
49,3,83222cfffffffff,0.1423127984825085
49,3,83222dfffffffff,0.7157140382439362
49,3,83222efffffffff,0.7127842870735921
49,3,832231fffffffff,0.14236938454050468
49,3,832233fffffffff,0.8578011882595578
49,3,832235fffffffff,0.7158428150042423
49,3,832240fffffffff,0.031150829408966452
49,3,832241fffffffff,0.06944595912918962
49,3,832242fffffffff,1
49,3,83224cfffffffff,0.25976680746163483
49,3,83224dfffffffff,0.2987900010121556
49,3,832255fffffffff,0.2175321004988185
49,3,832264fffffffff,0.42947659222899764
49,3,832274fffffffff,0.42871802586430807
49,3,832281fffffffff,0.05815220163655932
49,3,832283fffffffff,0.3749706919346579
49,3,83228cfffffffff,0.38649923795780555
49,3,832291fffffffff,0.06108346358484343
49,3,832293fffffffff,0.12637337945514002
49,3,83229cfffffffff,0.35584852624550206
49,3,8322a9fffffffff,0.16364436071684196
49,3,8322abfffffffff,0.3199492327519123
49,3,8322c9fffffffff,1
49,3,8322e4fffffffff,0.07496514441574981
49,3,8322f4fffffffff,1
49,3,832300fffffffff,0.8573065018613135
49,3,832301fffffffff,0.5717773047839428
49,3,832302fffffffff,1
49,3,832303fffffffff,0.2869756328304407
49,3,832304fffffffff,0.5722422573625157
49,3,832305fffffffff,1
49,3,832306fffffffff,1
49,3,832308fffffffff,0.14212110637426373
49,3,83230bfffffffff,0.14254989966677387
49,3,83230cfffffffff,0.4289404836927613
49,3,83230dfffffffff,0.857346999831702
49,3,832310fffffffff,0.14401078747011373
49,3,832311fffffffff,0.7156552935986953
49,3,832314fffffffff,0.4308433476745347
49,3,832315fffffffff,1
49,3,832318fffffffff,0.5730102292704298
49,3,832319fffffffff,0.5692862712796073
49,3,83231afffffffff,0.14400712714547212
49,3,83231bfffffffff,0.42931261483115846
49,3,83231cfffffffff,0.1420229388740658
49,3,832328fffffffff,0.143677866677034
49,3,832329fffffffff,0.5730580030096438
49,3,83232afffffffff,0.7132082209773266
49,3,83232bfffffffff,0.1419406805587223
49,3,832330fffffffff,0.430573962186488
49,3,832331fffffffff,0.5712528499444791
49,3,832332fffffffff,0.5734371656313171
49,3,832333fffffffff,1
49,3,832335fffffffff,0.28464185892263233
49,3,832348fffffffff,0.14286658508984704
49,3,83234afffffffff,0.28567262067813287
49,3,83234bfffffffff,0.142150068525051
49,3,83234efffffffff,0.14326227820419501
49,3,832351fffffffff,0.14338451744256603
49,3,832352fffffffff,0.4266330518220885
49,3,832356fffffffff,0.5711108798382369
49,3,83235afffffffff,0.7129198137971726
49,3,83235bfffffffff,0.1419995178463201
49,3,83235efffffffff,0.14244580854490715
49,3,832360fffffffff,0.14354682716153763
49,3,832361fffffffff,0.42876555492417295
49,3,832364fffffffff,0.7149658110019055
49,3,832365fffffffff,1
49,3,832366fffffffff,0.5699678138795516
49,3,83236cfffffffff,0.28642474332275175
49,3,832370fffffffff,0.143021859710108
49,3,832372fffffffff,0.8564651472052544
49,3,832374fffffffff,0.857038578053093
49,3,832375fffffffff,0.14364490332281588
49,3,832376fffffffff,0.5730262382450284
49,3,8323a2fffffffff,0.858428884138417
49,3,8323b1fffffffff,0.2840204200965226
49,3,832809fffffffff,1
49,3,83280dfffffffff,0.37269324378057894
49,3,832821fffffffff,1
49,3,832825fffffffff,0.568551476262732
49,3,832828fffffffff,1
49,3,832829fffffffff,1
49,3,83282bfffffffff,1
49,3,83282cfffffffff,0.19000148094599334
49,3,83282dfffffffff,0.7126915468719466
49,3,832844fffffffff,1
49,3,832845fffffffff,1
49,3,832846fffffffff,0.14342572979139703
49,3,832850fffffffff,0.4272473206522689
49,3,832851fffffffff,1
49,3,832852fffffffff,1
49,3,832853fffffffff,1
49,3,832855fffffffff,0.1422366586854575
49,3,832856fffffffff,1
49,3,83285afffffffff,0.5735662303248236
49,3,83285bfffffffff,0.1414368727824081
49,3,83285efffffffff,0.42991542573709274
49,3,832860fffffffff,1
49,3,832861fffffffff,1
49,3,832862fffffffff,1
49,3,832863fffffffff,1
49,3,832864fffffffff,1
49,3,832865fffffffff,1
49,3,832866fffffffff,1
49,3,832868fffffffff,1
49,3,832869fffffffff,1
49,3,83286afffffffff,0.8576787960487169
49,3,83286bfffffffff,0.1433842494469577
49,3,83286cfffffffff,1
49,3,83286dfffffffff,1
49,3,83286efffffffff,1
49,3,832870fffffffff,1
49,3,832871fffffffff,1
49,3,832872fffffffff,0.8577157645009588
49,3,832873fffffffff,0.4297113853526307
49,3,832874fffffffff,1
49,3,832875fffffffff,1
49,3,832876fffffffff,1
49,3,8328e8fffffffff,0.9732306895300724
49,3,8328e9fffffffff,0.8593967823461088
49,3,8328ebfffffffff,1
49,3,8328ecfffffffff,0.9878705873744004
49,3,8328edfffffffff,1
49,3,832900fffffffff,0.16304420122046673
49,3,832903fffffffff,0.4729642711437394
49,3,832905fffffffff,0.14200923309031516
49,3,832906fffffffff,1
49,3,832908fffffffff,0.5699624140601856
49,3,832909fffffffff,0.42907464092723796
49,3,83290afffffffff,0.13691582323800428
49,3,83290bfffffffff,0.4723107362033358
49,3,83290cfffffffff,0.7140976961765274
49,3,83290dfffffffff,0.4291650829042008
49,3,83290efffffffff,0.14758318901553835
49,3,832922fffffffff,0.1436091473926378
49,3,832928fffffffff,0.14277091854469107
49,3,83292afffffffff,0.42691411823790304
49,3,83292bfffffffff,1
49,3,832930fffffffff,0.47835016058794405
49,3,832931fffffffff,0.18177682143298882
49,3,832934fffffffff,1
49,3,832942fffffffff,0.14400811937209915
49,3,832943fffffffff,0.2842436521573557
49,3,832944fffffffff,0.14397455075483206
49,3,832945fffffffff,0.141889090433949
49,3,832946fffffffff,0.2870469274337739
49,3,832949fffffffff,0.28502407769462496
49,3,83294afffffffff,0.28412004042305394
49,3,83294bfffffffff,0.712657435950823
49,3,83294dfffffffff,0.7120883261365254
49,3,83294efffffffff,0.28635126575280556
49,3,832954fffffffff,0.1420494915773501
49,3,832955fffffffff,0.5697510315576575
49,3,832956fffffffff,0.42676148322650104
49,3,832958fffffffff,0.28411725501434065
49,3,832959fffffffff,1
49,3,83295afffffffff,1
49,3,83295bfffffffff,1
49,3,83295cfffffffff,0.1420018707176187
49,3,83295dfffffffff,0.28726576923908465
49,3,832960fffffffff,0.14386052143755823
49,3,832961fffffffff,0.5691952026076332
49,3,832962fffffffff,0.8582192994868859
49,3,832964fffffffff,0.8571701333773171
49,3,832965fffffffff,0.5705128673555084
49,3,832966fffffffff,0.7142167726088372
49,3,832968fffffffff,0.4291549809377241
49,3,832969fffffffff,0.7164874989994637
49,3,83296cfffffffff,0.5699973174325126
49,3,83296dfffffffff,0.7121165283542825
49,3,83296efffffffff,1
49,3,832970fffffffff,0.7130957222733506
49,3,832971fffffffff,1
49,3,832972fffffffff,0.4283732180446709
49,3,832973fffffffff,0.8582132548159559
49,3,832975fffffffff,1
49,3,832976fffffffff,0.43041039377577933
49,3,832a08fffffffff,1
49,3,832a09fffffffff,0.7161928029611071
49,3,832a0afffffffff,1
49,3,832a0bfffffffff,1
49,3,832a0cfffffffff,0.9901826350188966
49,3,832a0dfffffffff,1
49,3,832a0efffffffff,1
49,3,832a28fffffffff,1
49,3,832a29fffffffff,1
49,3,832a2bfffffffff,1
49,3,832a2cfffffffff,1
49,3,832a2dfffffffff,1
49,3,832a51fffffffff,0.14634870180770995
49,3,832a52fffffffff,1
