sid,hexres,hexid,hexpct
49,2,8222cffffffffff,0.9150603347543567
49,2,8222e7fffffffff,0.07487850666904629
49,2,8222f7fffffffff,1
49,2,822307fffffffff,0.754145183545992
49,2,82230ffffffffff,0.22623101297202863
49,2,822317fffffffff,0.33169170339342363
49,2,82231ffffffffff,0.26659725086337344
49,2,82232ffffffffff,0.22476268962359439
49,2,822337fffffffff,0.4104986482872014
49,2,82234ffffffffff,0.10125190718327343
49,2,822357fffffffff,0.16120052173074054
49,2,82235ffffffffff,0.1406645379643411
49,2,822367fffffffff,0.40905077594405903
49,2,82236ffffffffff,0.042651915200332464
49,2,822377fffffffff,0.36472198928297467
49,2,8223a7fffffffff,0.12022753630090616
49,2,8223b7fffffffff,0.041075965734069554
49,2,82280ffffffffff,0.5928384062126208
49,2,822827fffffffff,0.5853523396055484
49,2,82282ffffffffff,0.7265116729475051
49,2,822847fffffffff,0.3081736931584412
49,2,822857fffffffff,0.5750376936025355
49,2,82285ffffffffff,0.16506248446732777
49,2,822867fffffffff,1
49,2,82286ffffffffff,0.8591563701549946
49,2,822877fffffffff,0.8993971090827216
49,2,8228effffffffff,0.9515207916665859
49,2,822907fffffffff,0.12904569679741004
49,2,82290ffffffffff,0.45208331760716064
49,2,822927fffffffff,0.02073179791461552
49,2,82292ffffffffff,0.22381829189892838
49,2,822937fffffffff,0.18235276916879276
49,2,822947fffffffff,0.14371682654134285
49,2,82294ffffffffff,0.3237343982123858
49,2,822957fffffffff,0.16397981286960114
49,2,82295ffffffffff,0.5264249054167562
49,2,822967fffffffff,0.5325142223324638
49,2,82296ffffffffff,0.49218305347067787
49,2,822977fffffffff,0.6291390983730142
49,2,822a0ffffffffff,0.942933748273049
49,2,822a2ffffffffff,1
49,2,822a57fffffffff,0.4020535586374625
49,2,822a5ffffffffff,0.031700128607334094
49,2,822a67fffffffff,1
49,2,822a77fffffffff,0.43660730345190263
49,2,822acffffffffff,1
49,2,822ae7fffffffff,1
49,2,822aeffffffffff,0.6725046628654958
49,2,822b47fffffffff,1
49,2,822b4ffffffffff,1
49,2,822b57fffffffff,0.9970935240935574
49,2,822b5ffffffffff,1
49,2,822b67fffffffff,0.5717922082718679
49,2,822b6ffffffffff,0.6090761351472286
49,2,822e27fffffffff,0.18992025707986565
49,2,822e37fffffffff,0.062056195944655224
49,2,822f07fffffffff,0.04038799427654964
49,2,822f0ffffffffff,0.23949231746860472
49,2,822f27fffffffff,0.020521562600144976
49,2,822f2ffffffffff,0.18650339817839756
49,2,822f57fffffffff,1
49,2,822f77fffffffff,0.25242487453675866
49,2,822f8ffffffffff,0.09957055807170002
49,2,822f9ffffffffff,0.21348514550837425
49,2,823207fffffffff,0.08159626889772008
49,2,82320ffffffffff,0.08129684857421063
49,2,823217fffffffff,0.4292737630194735
49,2,823237fffffffff,0.9386130004320866
49,2,823247fffffffff,1
49,2,82324ffffffffff,0.2884903524885783
49,2,823257fffffffff,0.8979267924054268
49,2,82325ffffffffff,0.5322394425688098
49,2,823267fffffffff,0.7129701985257261
49,2,82326ffffffffff,1
49,2,823277fffffffff,0.14207780385912308
49,2,82328ffffffffff,0.04103964273173263
49,2,823297fffffffff,0.08214048033101724
49,2,8232a7fffffffff,0.10215381333974778
49,2,8232b7fffffffff,0.08309617207118764
49,2,8232e7fffffffff,0.16348276269927575
49,2,823317fffffffff,0.05762942152541421
49,2,82331ffffffffff,0.3480173952254997
49,2,823327fffffffff,0.141226613880352
49,2,82332ffffffffff,0.020472453093340736
49,2,823337fffffffff,0.03695135208368437
49,2,823367fffffffff,0.0204716383730453
49,2,823377fffffffff,0.02031834438340289
49,2,823387fffffffff,0.7029771324632091
49,2,82338ffffffffff,1
49,2,823397fffffffff,0.9589788793884747
49,2,82339ffffffffff,0.3349339148452814
49,2,8233a7fffffffff,0.5275283297219034
49,2,8233affffffffff,0.755587751977604
49,2,8233b7fffffffff,0.9276347978750183
49,2,823407fffffffff,0.8523152584399168
49,2,82340ffffffffff,0.10230656655869248
49,2,823417fffffffff,1
49,2,82341ffffffffff,0.8574724084178529
49,2,82342ffffffffff,0.16182089163007288
49,2,823457fffffffff,0.35561515281876155
49,2,82345ffffffffff,1
49,2,823477fffffffff,0.2317527482970178
49,2,823487fffffffff,0.38655288173909236
49,2,82348ffffffffff,0.06181858634162275
49,2,823497fffffffff,0.5319761954306278
49,2,8234a7fffffffff,0.7354101587240154
49,2,8234affffffffff,0.40936905534776924
49,2,8234b7fffffffff,0.8173048077879429
49,2,8234c7fffffffff,0.22308416302899667
49,2,8234cffffffffff,0.4107146795024133
49,2,8234dffffffffff,0.366987918526626
49,2,8234e7fffffffff,0.020413148004419377
49,2,8234effffffffff,0.5115912692736004
49,2,8234f7fffffffff,0.40904190113174027
49,2,823507fffffffff,0.7043292576106599
49,2,82350ffffffffff,0.9551202111997269
49,2,823517fffffffff,0.7590694294637105
49,2,823527fffffffff,0.9395198266232875
49,2,82352ffffffffff,1
49,2,823537fffffffff,0.8372757957428589
49,2,823547fffffffff,0.997078725282422
49,2,82354ffffffffff,1
49,2,823557fffffffff,0.7806242942501253
49,2,82355ffffffffff,0.7411301384854533
49,2,823567fffffffff,0.9401659763228759
49,2,82356ffffffffff,1
49,2,823577fffffffff,0.9390213481726902
49,2,823587fffffffff,0.8897249101944343
49,2,82358ffffffffff,1
49,2,823597fffffffff,0.6755210079844244
49,2,82359ffffffffff,1
49,2,8235a7fffffffff,0.8078117744224391
49,2,8235b7fffffffff,0.2379303630504417
49,2,82360ffffffffff,0.08219763705846973
49,2,82361ffffffffff,0.3915039234764776
49,2,823627fffffffff,0.1213930120367501
49,2,823647fffffffff,0.8575916837618575
49,2,82364ffffffffff,0.9166080974218836
49,2,823657fffffffff,0.6281409398028522
49,2,82365ffffffffff,0.16016831900484965
49,2,823667fffffffff,0.12331445437915904
49,2,82366ffffffffff,0.8188112613836194
49,2,823677fffffffff,0.22853569339439805
49,2,823697fffffffff,0.3057759652863003
49,2,8236e7fffffffff,0.18260823324342806
49,2,8236f7fffffffff,0.12068227971700626
49,2,823707fffffffff,0.2650894094059023
49,2,82370ffffffffff,0.9370783755719038
49,2,82371ffffffffff,0.06118014831314145
49,2,82372ffffffffff,0.9006641107985723
49,2,823747fffffffff,0.22326070818471197
49,2,82374ffffffffff,0.2047782525996165
49,2,823757fffffffff,0.22212242534231288
49,2,823767fffffffff,0.5707852000360312
49,2,82376ffffffffff,0.7722896711014552
49,2,823777fffffffff,0.9789225743691558
49,2,823787fffffffff,0.20534992235554791
49,2,823797fffffffff,0.06093089213541653
49,2,8237b7fffffffff,0.06161366813158944
49,2,8239a7fffffffff,0.8030109642008684
49,2,823a07fffffffff,0.4119620917813659
49,2,823a0ffffffffff,0.020615833770046055
49,2,823a27fffffffff,1
49,2,823a2ffffffffff,0.9388724513510596
49,2,823a37fffffffff,0.6750719551474518
49,2,823a57fffffffff,0.10106324538839913
49,2,823a5ffffffffff,0.040484448748627694
49,2,823a67fffffffff,0.4883758775194075
49,2,823a77fffffffff,0.3299557301145695
49,2,823a9ffffffffff,0.10206682615596144
49,2,823ab7fffffffff,0.0400051456990723
49,2,823ac7fffffffff,0.041072979290101654
49,2,823adffffffffff,0.040609263952770175
49,2,823ae7fffffffff,0.08248753024044876
49,2,823aeffffffffff,0.06198750132148641
49,2,823b07fffffffff,0.9801164190160185
49,2,823b0ffffffffff,1
49,2,823b17fffffffff,0.5531607682073565
49,2,823b1ffffffffff,1
49,2,823b27fffffffff,1
49,2,823b2ffffffffff,0.7960805999267385
49,2,823b37fffffffff,0.45258917075258637
49,2,823b47fffffffff,0.9171330225250626
49,2,823b4ffffffffff,0.9593053567918836
49,2,823b57fffffffff,0.9795314075402667
49,2,823b5ffffffffff,0.9395622815342551
49,2,823b67fffffffff,0.4717279871069602
49,2,823b6ffffffffff,0.9191335042731094
49,2,823b77fffffffff,0.7748975872397044
49,2,823b87fffffffff,1
49,2,823b8ffffffffff,0.47088976419110934
49,2,823b97fffffffff,0.9765788523130902
49,2,823b9ffffffffff,0.40788618953730466
49,2,823ba7fffffffff,1
49,2,823baffffffffff,1
49,2,823bb7fffffffff,0.9946790889521031
49,2,824287fffffffff,0.06075653147227001
49,2,82428ffffffffff,0.018028772230246033
49,2,824297fffffffff,0.24286927747827552
49,2,8242affffffffff,0.2615597855048474
49,2,8242b7fffffffff,0.6775584026971851
49,2,824407fffffffff,0.9947731206220701
49,2,82442ffffffffff,1
49,2,82449ffffffffff,1
49,2,82454ffffffffff,0.3415194529081981
49,2,82455ffffffffff,0.2781685014982306
49,2,824617fffffffff,0.7592892097231445
49,2,82461ffffffffff,0.999995414888547
49,2,824627fffffffff,0.7428851435596422
49,2,82462ffffffffff,0.4454675088410311
49,2,824667fffffffff,0.970846027889402
49,2,82466ffffffffff,0.5089012694810896
49,2,824677fffffffff,1
49,2,824687fffffffff,0.9581199830611297
49,2,82468ffffffffff,1
49,2,824697fffffffff,1
49,2,82469ffffffffff,0.8769325335790809
49,2,8246a7fffffffff,0.2512288295296182
49,2,8246affffffffff,1
49,2,8246b7fffffffff,0.69232496605620375
49,2,8246c7fffffffff,0.06242781969836752
49,2,8246cffffffffff,0.02472612749026713
49,2,8246dffffffffff,0.19386552727135414
49,2,8246e7fffffffff,0.5330954471883126
49,2,8246effffffffff,0.05798917650414339
49,2,8246f7fffffffff,0.9999923258179313
49,2,82470ffffffffff,0.04121505806359122
49,2,824717fffffffff,0.6020432200850346
49,2,82471ffffffffff,0.5017988878239295
49,2,824727fffffffff,0.06142892560643544
49,2,824737fffffffff,0.5957954879509756
49,2,824747fffffffff,0.857051937900556
49,2,82474ffffffffff,0.5517014626786824
49,2,824757fffffffff,0.18165445215792986
49,2,82475ffffffffff,0.6494388014657112
49,2,824767fffffffff,0.6532672607492901
49,2,82476ffffffffff,0.2837895869471509
49,2,824777fffffffff,0.2001685028401204
49,2,824797fffffffff,0.24816933838333313
49,2,82479ffffffffff,0.04944126780562789
49,2,8247b7fffffffff,1
49,2,824867fffffffff,0.6049863962595977
49,2,824907fffffffff,0.07219095074854302
49,2,824917fffffffff,0.14044088590660112
49,2,824927fffffffff,0.10329587305491374
49,2,82492ffffffffff,0.1940868785635053
49,2,824937fffffffff,0.032400564381955654
49,2,824947fffffffff,0.08418768763888573
49,2,82494ffffffffff,0.04042617149441078
49,2,824957fffffffff,1
49,2,82495ffffffffff,0.4258405348172921
49,2,824967fffffffff,0.262935878379009
49,2,82496ffffffffff,0.050461314199471835
49,2,824a0ffffffffff,0.0023939799400068793
49,2,824a17fffffffff,0.0640258968059316
49,2,824a1ffffffffff,0.09081870616040925
49,2,824a47fffffffff,0.011798594376041872
49,2,824a57fffffffff,0.01707707941173307
49,2,824a67fffffffff,0.2960194417706588
49,2,824a77fffffffff,0.03227958312172526
49,2,824a87fffffffff,0.10489637570100661
49,2,824a8ffffffffff,0.02015160471253863
49,2,824a9ffffffffff,0.1558065607844471
49,2,824aa7fffffffff,0.23822279577056193
49,2,824aaffffffffff,0.08118169178347064
49,2,824ab7fffffffff,1
49,2,824ac7fffffffff,0.36905363568049027
49,2,824acffffffffff,0.06128526349073508
49,2,824ad7fffffffff,0.014061236879258726
49,2,824af7fffffffff,0.02323380878003307
49,2,824b4ffffffffff,1
49,2,824b5ffffffffff,0.7550746482434514
49,2,824c07fffffffff,0.03567924875301116
49,2,824c17fffffffff,0.07066805986880476
49,2,824c2ffffffffff,0.1534850041675068
49,2,824c37fffffffff,0.4570571461720829
49,2,824ca7fffffffff,0.06228932378142538
49,2,824d07fffffffff,0.1549114433390444
49,2,824d0ffffffffff,0.04134482821241828
49,2,824d17fffffffff,0.629396343157481
49,2,824d1ffffffffff,0.3230592848048505
49,2,824d27fffffffff,0.18238386037955914
49,2,824d37fffffffff,0.5432721892694166
49,2,824d47fffffffff,0.11184598707022682
49,2,824d57fffffffff,0.011947224304330017
49,2,824d5ffffffffff,1
49,2,824d6ffffffffff,0.06889810239265935
49,2,824d87fffffffff,0.5515059673641542
49,2,824d8ffffffffff,0.060807170662374135
49,2,824d97fffffffff,1
49,2,824d9ffffffffff,0.7244461973471751
49,2,824da7fffffffff,0.1374139842954661
49,2,824daffffffffff,0.8338000776077386
49,2,824db7fffffffff,0.42559222604085634
49,2,824e07fffffffff,0.02867877428801565
49,2,824e0ffffffffff,0.08744347417004246
49,2,824e17fffffffff,0.9500814041389953
49,2,824e1ffffffffff,0.15363336853461704
49,2,824e2ffffffffff,0.06074518037641363
49,2,824e4ffffffffff,0.21662464932495726
49,2,824e6ffffffffff,0.04694651240344156
49,2,824e87fffffffff,0.053540414943941426
49,2,824e8ffffffffff,0.09593703507557894
49,2,824e97fffffffff,0.3282905900161426
49,2,824e9ffffffffff,0.10309056376633066
49,2,824ea7fffffffff,0.387691539093895
49,2,824eb7fffffffff,0.006925716945617979
49,2,824ec7fffffffff,0.05026279980357091
49,2,824ed7fffffffff,0.020035621092668175
49,2,824edffffffffff,0.07523247947695222
49,2,824ee7fffffffff,0.02482603242827304
49,2,824eeffffffffff,0.20097081891135116
49,2,824ef7fffffffff,0.028788196504841684
49,2,824f27fffffffff,0.04247967959589989
49,2,824f2ffffffffff,0.017208083914833656
49,2,824f37fffffffff,0.11858968357677173
49,2,824f47fffffffff,0.12036497419966057
49,2,824f5ffffffffff,0.4886456178311292
49,2,824f6ffffffffff,0.8494752238624544
49,2,824f77fffffffff,0.01867145572723933
49,2,824f8ffffffffff,0.06266360278241473
49,2,824fb7fffffffff,0.09223699127671338
49,2,825007fffffffff,0.48755632535630805
49,2,82500ffffffffff,0.22157877043941682
49,2,825017fffffffff,0.1436937271956586
49,2,82501ffffffffff,0.649088288867459
49,2,82502ffffffffff,0.020690518584501445
49,2,825037fffffffff,0.16527554705125008
49,2,825047fffffffff,0.04169709574965495
49,2,825067fffffffff,0.10154000298187067
49,2,82506ffffffffff,0.18358091844576785
49,2,82508ffffffffff,0.060208592231369484
49,2,825097fffffffff,0.12428763882907555
49,2,82509ffffffffff,0.026051063923945548
49,2,8250a7fffffffff,0.4063848836174082
49,2,8250affffffffff,0.0809300795861296
49,2,8250c7fffffffff,0.5687064916522113
49,2,8250cffffffffff,1
49,2,8250d7fffffffff,0.427391609594713
49,2,8250dffffffffff,0.18089374183085108
49,2,8250e7fffffffff,0.2667577865314097
49,2,8250effffffffff,0.5459302483192175
49,2,8250f7fffffffff,0.4911093539268934
49,2,82514ffffffffff,0.28498744464736486
49,2,82515ffffffffff,0.1023430317022705
49,2,825167fffffffff,0.020599611566182355
49,2,82516ffffffffff,0.38627196161098515
49,2,825187fffffffff,0.48960179534984305
49,2,82518ffffffffff,0.8556445569177468
49,2,82519ffffffffff,0.20167039537360967
49,2,8251a7fffffffff,0.041703915520999446
49,2,8251affffffffff,0.185479953609779
49,2,8251b7fffffffff,0.6101639918503355
49,2,825487fffffffff,0.9656289499705887
49,2,82548ffffffffff,0.9997038835268878
49,2,82549ffffffffff,0.7979432616831352
49,2,8254d7fffffffff,1
49,2,8254dffffffffff,0.9981831285541203
49,2,825587fffffffff,0.5176387913896936
49,2,825597fffffffff,0.1669147765851413
49,2,82559ffffffffff,0.46221984535000804
49,2,8255a7fffffffff,1
49,2,8255b7fffffffff,0.8883499707946936
49,2,825607fffffffff,0.7754085983135761
49,2,825617fffffffff,0.7098680205157214
49,2,82561ffffffffff,0.12357533174756365
49,2,825627fffffffff,0.46629435398544616
49,2,82562ffffffffff,0.24891060845141255
49,2,825637fffffffff,0.771896554111884
49,2,82564ffffffffff,0.3278675048575469
49,2,82565ffffffffff,0.14390090599663158
49,2,825667fffffffff,0.11899330275106663
49,2,82566ffffffffff,0.09624896539268786
49,2,825687fffffffff,1
49,2,82568ffffffffff,1
49,2,825697fffffffff,1
49,2,82569ffffffffff,0.7524937200371111
49,2,8256a7fffffffff,0.10311491385170166
49,2,8256affffffffff,0.7585019456573853
49,2,8256b7fffffffff,0.9386163731514329
49,2,8256c7fffffffff,0.8158250938723479
49,2,8256cffffffffff,1
49,2,8256d7fffffffff,0.36570764803823147
49,2,8256dffffffffff,0.3670965519483923
49,2,8256e7fffffffff,0.2060079544974052
49,2,8256effffffffff,0.8996451519656457
49,2,8256f7fffffffff,0.40849817880934125
49,2,82570ffffffffff,0.3694617916834964
49,2,82572ffffffffff,0.08140580964800842
49,2,825747fffffffff,0.8741465540166499
49,2,825757fffffffff,0.979400692267759
49,2,82575ffffffffff,0.5009285233193709
49,2,825767fffffffff,0.02026457616928808
49,2,825777fffffffff,0.692365139429989
49,2,82578ffffffffff,0.26590560488964393
49,2,82579ffffffffff,0.35005619903780644
49,2,825a07fffffffff,0.22494491447339518
49,2,825a17fffffffff,0.9185063232062762
49,2,825a1ffffffffff,0.9127933707035213
49,2,825a27fffffffff,0.31374284525362084
49,2,825a37fffffffff,0.49479380779957605
49,2,825a47fffffffff,0.22405509626693954
49,2,825a4ffffffffff,0.048629923979233255
49,2,825a57fffffffff,0.4316480827231595
49,2,825a5ffffffffff,0.06794843404886822
49,2,825a87fffffffff,0.5117590343293407
49,2,825a8ffffffffff,0.3681503678435977
49,2,825a97fffffffff,0.38431924440572074
49,2,825a9ffffffffff,0.6758337962011187
49,2,825aa7fffffffff,0.1433759111451493
49,2,825aaffffffffff,0.918391340675899
49,2,825ab7fffffffff,0.5484491160190569
49,2,825ac7fffffffff,0.34767729570554545
49,2,825acffffffffff,0.0811606137894125
49,2,825ad7fffffffff,0.040161724855154006
49,2,825adffffffffff,0.40305146154023413
49,2,825ae7fffffffff,1
49,2,825af7fffffffff,0.9159118226798156
49,2,825b07fffffffff,0.08224939057179986
49,2,825b0ffffffffff,0.9792414247583312
49,2,825b1ffffffffff,0.018085532177120552
49,2,825b27fffffffff,0.9356232139888706
49,2,825b37fffffffff,0.04018324146739911
49,2,825b87fffffffff,0.2931766548768852
49,2,825b8ffffffffff,0.3283628196104144
49,2,825b97fffffffff,0.632711947208198
49,2,825b9ffffffffff,0.3201061110302945
49,2,825ba7fffffffff,0.25093748988982817
49,2,825baffffffffff,0.042046549428044505
49,2,825bb7fffffffff,1
49,2,825c1ffffffffff,0.020306267165114845
49,2,825c27fffffffff,0.2658456973696212
49,2,825c37fffffffff,0.057411098237103546
49,2,825c87fffffffff,0.06365274571469123
49,2,825c8ffffffffff,0.00653465014941735
49,2,825c97fffffffff,1
49,2,825c9ffffffffff,1
49,2,825ca7fffffffff,0.10141816441524083
49,2,825cb7fffffffff,0.7312875093044164
49,2,825cd7fffffffff,0.04037990415255633
49,2,825cdffffffffff,0.020174505342899215
49,2,825ceffffffffff,0.020614814100984202
49,2,825cf7fffffffff,0.061406831284189535
49,2,825d07fffffffff,0.0728569787285865
49,2,825d0ffffffffff,0.019057347178371233
49,2,825d1ffffffffff,0.3871903389183064
49,2,825d27fffffffff,0.012958723868011012
49,2,825d37fffffffff,0.28230110241670076
49,2,825d4ffffffffff,0.16215435372045645
49,2,825d57fffffffff,0.12292106088856831
49,2,825d5ffffffffff,0.040796711518505155
49,2,825d87fffffffff,0.0314677656303528
49,2,825d9ffffffffff,0.12242522624721891
49,2,825da7fffffffff,0.5870417335211173
49,2,825daffffffffff,0.4392419220439995
49,2,825db7fffffffff,0.037358238308715354
49,2,825e07fffffffff,0.9526105070897403
49,2,825e0ffffffffff,0.9925328592499011
49,2,825e17fffffffff,0.18506853116553293
49,2,825e1ffffffffff,0.1616829550059298
49,2,825e27fffffffff,0.9889285366867292
49,2,825e2ffffffffff,1
49,2,825e37fffffffff,0.9999979860215883
49,2,825e87fffffffff,1
49,2,825e8ffffffffff,0.7597804761920167
49,2,825e97fffffffff,0.9402855573594826
49,2,825e9ffffffffff,0.39133498280073237
49,2,825ea7fffffffff,0.5478280995039871
49,2,825eaffffffffff,0.9590958464063069
49,2,825eb7fffffffff,0.8963688606344131
49,2,825ec7fffffffff,0.4349833005025813
49,2,825ecffffffffff,0.12339937189085265
49,2,825ed7fffffffff,0.3507352131252526
49,2,825edffffffffff,0.02003064947456127
49,2,825ee7fffffffff,0.9517187653550293
49,2,825eeffffffffff,0.768713964087821
49,2,825ef7fffffffff,0.9790628040963584
49,2,825f87fffffffff,0.10706736793611779
49,2,825f8ffffffffff,0.42913021567337656
49,2,825f97fffffffff,0.30443501170259224
49,2,825f9ffffffffff,0.16315243527361517
49,2,825faffffffffff,1
49,2,825fb7fffffffff,0.29726791687989906
49,2,826047fffffffff,0.589533884255665
49,2,82604ffffffffff,0.18691465998916187
49,2,826057fffffffff,0.3863514381454098
49,2,826067fffffffff,0.993251119366098
49,2,82606ffffffffff,1
49,2,8260c7fffffffff,0.25788719808647254
49,2,8260d7fffffffff,0.5962910347258369
49,2,8260dffffffffff,0.7090714667999538
49,2,8260effffffffff,0.06785141671294001
49,2,82610ffffffffff,0.7889193155200293
49,2,826127fffffffff,0.2932695185399773
49,2,82612ffffffffff,1
49,2,826137fffffffff,0.4871915009789143
49,2,826177fffffffff,0.9848422306167798
49,2,826187fffffffff,1
49,2,8261a7fffffffff,0.471066513215436
49,2,8261b7fffffffff,0.13788508799539695
49,2,826207fffffffff,0.9939410681417942
49,2,826217fffffffff,1
49,2,82621ffffffffff,1
49,2,826227fffffffff,1
49,2,82622ffffffffff,1
49,2,826287fffffffff,1
49,2,82628ffffffffff,1
49,2,826297fffffffff,0.938456247245545
