sid,hexres,hexid,hexpct
49,2,81497ffffffffff,0.10931722161382151
49,2,814a3ffffffffff,0.0724665666940906
49,2,814a7ffffffffff,0.08563622537439392
49,2,814abffffffffff,0.10884750619978409
49,2,814afffffffffff,0.02715108008029702
49,2,814b7ffffffffff,0.8280208813179588
49,2,814c3ffffffffff,0.16819529665087624
49,2,814cbffffffffff,0.06228932378142538
49,2,814d3ffffffffff,0.1793953273454377
49,2,814d7ffffffffff,0.025187206891385035
49,2,814dbffffffffff,0.530976593398712
49,2,814e3ffffffffff,0.04603367503544512
49,2,814e7ffffffffff,0.12639661939570254
49,2,814ebffffffffff,0.13171748708024342
49,2,814efffffffffff,0.045627004732122355
49,2,814f3ffffffffff,0.013410285682250667
49,2,814f7ffffffffff,0.05040066961816537
49,2,814fbffffffffff,0.01484326964313649
49,2,81503ffffffffff,0.2394530328449357
49,2,81507ffffffffff,0.048256711328060864
49,2,8150bffffffffff,0.09985845081642652
49,2,8150fffffffffff,0.4941565330514803
49,2,81517ffffffffff,0.11637277055138578
49,2,8151bffffffffff,0.33992229198791857
49,2,8154bffffffffff,0.8508084614089519
49,2,8154fffffffffff,0.9986859076698984
49,2,8155bffffffffff,0.5310360306093295
49,2,81563ffffffffff,0.4405596442283505
49,2,81567ffffffffff,0.0952055431988343
49,2,8156bffffffffff,0.7976478101922417
49,2,8156fffffffffff,0.580464103129308
49,2,81573ffffffffff,0.06397996009011989
49,2,81577ffffffffff,0.6001451134800568
49,2,8157bffffffffff,0.08726977016825371
49,2,815a3ffffffffff,0.6923852971707979
49,2,815a7ffffffffff,0.08898208793038835
49,2,815abffffffffff,0.5087874563024377
49,2,815afffffffffff,0.4348085714972351
49,2,815b3ffffffffff,0.16127521935597613
49,2,815bbffffffffff,0.40937771799895345
49,2,815c3ffffffffff,0.048884700939065384
49,2,815cbffffffffff,0.17079460688404646
49,2,815cfffffffffff,0.020432659499834048
49,2,815d3ffffffffff,0.03555990437488918
49,2,815d7ffffffffff,0.04690700477984987
49,2,815dbffffffffff,0.054075798149841967
49,2,815e3ffffffffff,0.5387027239003511
49,2,815ebffffffffff,0.7868845064670503
49,2,815efffffffffff,0.5025983391955969
49,2,815fbffffffffff,0.27386112502925763
49,2,81607ffffffffff,0.48505021324751
49,2,8160fffffffffff,0.23633218682761073
49,2,81613ffffffffff,0.6164652232521832
49,2,81617ffffffffff,0.9848422306167798
49,2,8161bffffffffff,0.23887310752610397
49,2,81623ffffffffff,0.9989816574456476
49,2,8162bffffffffff,0.9828664630509187
49,2,8162fffffffffff,0.9819776128304589
49,2,81633ffffffffff,0.9941464383132842
49,2,81637ffffffffff,0.30030113859994123
49,2,8163bffffffffff,1
49,2,81647ffffffffff,0.1874923073474806
49,2,8164fffffffffff,0.05960612574577461
49,2,81657ffffffffff,0.5584690075811882
49,2,8166bffffffffff,1
49,2,816c3ffffffffff,0.002278680928643037
49,2,816c7ffffffffff,0.0981264061070328
49,2,816cbffffffffff,0.145670141261777
49,2,816cfffffffffff,0.234880919190496
49,2,816d3ffffffffff,0.14153353761429066
49,2,816d7ffffffffff,0.05964215680896772
49,2,816dbffffffffff,0.013148770799393061
49,2,816e3ffffffffff,0.03553408707930862
